transactionID,carrierID,customerID,amount,date
608,2,845,8.92,2008-07-02 19:51:16
609,2,253,11.67,2008-08-23 15:43:49
610,2,206,8.25,2007-04-11 17:38:27
611,1,897,18.09,2005-09-15 04:48:14
612,2,299,13.65,2006-01-02 22:55:17
613,1,533,13.57,2007-08-12 20:12:56
614,1,354,12.78,2009-10-23 11:47:29
615,2,712,9.29,2006-05-01 14:45:12
616,1,769,6.68,2007-08-27 06:24:01
617,2,197,16.43,2009-06-10 16:20:15
618,1,186,10.72,2006-02-18 02:04:31
619,2,475,15.42,2008-12-09 03:44:16
620,2,750,6.42,2006-05-12 16:26:40
621,3,301,14.91,2006-12-24 05:58:26
622,2,108,7.14,2008-06-25 22:21:38
623,1,921,19.2,2006-05-05 16:49:21
624,1,971,11.36,2007-11-14 21:37:37
625,2,426,14.17,2009-01-12 06:55:54
626,2,145,17.37,2006-11-18 20:22:52
627,1,706,6.62,2008-08-18 21:26:33
628,3,341,7.83,2008-05-29 15:22:21
629,1,138,18.97,2009-03-05 12:24:38
630,1,130,18.37,2007-11-02 10:12:44
631,3,718,10.16,2005-01-15 00:52:41
632,2,545,19.82,2009-10-25 05:11:31
633,2,775,16.38,2005-09-22 05:38:20
634,2,569,6.98,2005-09-01 01:03:05
635,2,22,17.12,2009-06-05 05:00:36
636,2,602,13.27,2005-04-15 01:42:17
637,3,480,13.97,2006-02-08 16:43:02
638,2,702,19.12,2009-09-29 18:06:53
639,2,25,9.49,2007-01-20 04:33:21
640,1,210,18.53,2005-08-07 23:40:54
641,3,310,11.72,2008-04-23 04:46:35
642,3,301,12.39,2006-05-06 18:44:58
643,1,148,12.72,2005-08-13 06:49:40
644,3,248,12.87,2006-03-31 01:04:41
645,3,709,17.11,2006-10-04 18:22:48
646,3,824,15.15,2006-10-04 02:04:13
647,3,779,14.45,2008-07-13 01:01:33
648,3,270,19.17,2009-04-23 20:04:29
649,3,677,13.2,2006-06-10 04:03:33
650,1,999,15.4,2007-07-29 07:46:14
651,2,866,11.82,2005-10-06 05:13:44
652,2,126,16.54,2009-07-17 16:36:52
653,3,792,17.15,2007-02-05 04:23:42
654,2,158,7.72,2006-05-17 22:53:43
655,2,692,19.06,2007-02-16 00:56:01
656,1,366,6.15,2008-10-05 16:44:51
657,1,281,16.58,2006-09-27 13:33:14
658,3,354,7.73,2005-12-30 06:01:16
659,3,772,10.58,2007-02-02 07:55:19
660,2,251,5.16,2009-06-13 19:04:42
661,2,550,9.23,2007-05-21 20:22:39
662,3,597,9.09,2006-11-22 02:55:47
663,2,280,19.73,2006-11-02 15:40:36
664,1,588,8.21,2008-04-05 23:37:20
665,3,821,7.46,2006-11-29 12:57:30
666,3,930,10.9,2005-04-26 16:17:18
667,1,849,17.91,2007-10-05 02:53:26
668,1,799,18.94,2007-06-07 09:13:34
669,1,980,11.73,2007-11-25 21:13:48
670,2,663,9.34,2007-02-25 15:53:35
671,1,730,15.94,2008-05-26 07:24:03
672,2,851,13.08,2009-12-28 01:49:07
673,1,381,7.84,2009-01-26 13:37:05
674,2,629,12.75,2006-01-31 11:51:18
675,3,359,10.86,2008-12-20 18:35:39
676,2,956,6.39,2007-05-28 03:11:59
677,3,279,19.87,2007-06-19 12:26:06
678,1,938,14.33,2007-03-28 09:58:03
679,1,621,15.38,2009-07-11 12:33:27
680,1,561,13.73,2007-09-05 04:02:45
681,3,439,16.17,2009-03-28 21:53:14
682,1,534,6.25,2007-11-13 19:19:35
683,1,457,5.33,2008-06-05 07:26:13
684,1,522,16.65,2006-12-11 08:08:04
685,3,264,13.91,2006-05-27 09:32:20
686,3,730,6.04,2006-06-07 18:38:33
687,1,626,5.93,2009-03-07 14:39:47
688,3,967,12.67,2006-01-23 15:03:58
689,1,762,12.39,2006-12-03 02:53:27
690,2,70,13.75,2005-02-08 03:45:12
691,2,85,17.85,2005-03-26 10:45:13
692,3,912,13.55,2007-08-18 20:12:26
693,3,18,12.74,2007-01-03 17:04:31
694,3,999,14.39,2008-09-09 12:51:25
695,1,799,14.67,2008-04-20 09:45:50
696,3,961,9.3,2005-03-24 18:15:38
697,1,85,7.27,2008-04-20 03:28:36
698,1,890,19.3,2008-08-02 12:48:33
699,3,517,17.66,2008-11-15 04:23:56
700,2,61,18.05,2007-02-27 02:48:13
701,3,443,6.63,2009-12-10 05:33:42
702,3,559,17.62,2009-11-14 10:26:06
703,2,280,11.3,2005-05-24 07:38:18
704,2,643,7.22,2007-11-08 20:28:12
705,2,310,17.2,2006-01-11 20:56:57
706,2,512,16.15,2008-10-31 17:33:50
707,3,88,5.42,2009-08-19 01:56:37
708,2,155,11.55,2007-03-27 18:13:43
709,3,231,10.14,2007-02-15 04:30:26
710,1,382,14.98,2005-02-10 07:14:00
711,1,98,16.41,2005-10-19 17:59:00
712,1,344,14.13,2008-07-12 16:15:19
713,2,116,5.74,2007-10-15 11:05:24
714,1,692,10.31,2006-09-25 21:19:48
715,3,55,7.77,2009-03-15 07:02:38
716,3,938,9.51,2006-05-14 15:02:39
717,1,686,8.75,2006-07-25 22:06:27
718,3,37,7.41,2008-04-28 01:11:08
719,2,146,14.46,2006-01-12 13:59:13
720,3,169,6.62,2005-06-30 23:11:49
721,2,940,9.1,2009-06-10 04:45:24
722,2,457,19.15,2007-10-05 15:41:05
723,2,302,11.21,2007-04-14 17:38:06
724,3,495,18.0,2008-06-29 09:07:18
725,1,260,12.21,2007-10-25 22:09:30
726,1,177,19.35,2009-08-20 08:35:55
727,3,558,8.42,2005-04-23 11:31:49
728,1,935,10.97,2008-11-17 19:54:32
729,3,786,16.48,2005-07-15 13:10:49
730,3,292,14.26,2005-05-23 12:05:14
731,2,485,15.89,2005-01-24 14:18:51
732,1,584,6.42,2008-04-28 09:07:52
733,2,716,10.29,2008-12-30 13:27:37
734,3,830,10.46,2007-10-25 02:56:58
735,3,295,14.95,2008-08-26 07:28:56
736,1,612,9.09,2007-09-05 09:04:25
737,3,839,10.16,2007-02-02 02:56:32
738,2,201,9.7,2009-09-23 04:14:31
739,1,487,11.82,2008-05-26 15:46:30
740,3,793,8.81,2007-11-23 03:36:45
741,2,960,5.26,2008-12-22 19:08:59
742,1,757,9.46,2008-03-05 13:29:18
743,1,436,18.35,2008-03-29 07:33:30
744,2,450,10.42,2008-03-25 16:18:12
745,3,640,14.6,2007-05-30 02:42:32
746,2,385,19.91,2008-09-26 17:48:08
747,3,969,17.52,2008-11-29 09:04:06
748,1,974,14.98,2005-02-06 09:52:13
749,1,180,14.16,2005-11-02 06:48:58
750,1,254,5.2,2005-05-05 17:48:36
751,1,407,18.05,2006-08-25 00:25:41
752,3,15,11.87,2007-03-07 12:38:59
753,2,543,11.78,2007-04-01 16:53:15
754,3,837,11.54,2006-07-21 21:38:07
755,3,917,14.72,2005-03-17 07:37:33
756,3,956,19.04,2005-11-05 08:26:48
757,1,602,7.61,2007-07-13 10:39:23
758,1,195,16.9,2007-06-19 08:16:15
759,3,120,14.75,2009-11-29 23:03:57
760,1,228,17.57,2007-08-14 22:37:17
761,3,376,9.58,2005-11-21 17:10:31
762,2,163,10.91,2007-05-09 08:20:25
763,2,116,6.31,2006-10-03 20:45:47
764,3,743,7.08,2005-03-15 10:14:36
765,1,58,10.64,2005-04-13 09:40:56
766,1,379,16.51,2009-05-07 07:58:31
767,2,61,19.36,2007-07-28 18:58:12
768,1,703,15.98,2006-02-12 12:23:24
769,2,151,16.71,2007-04-15 18:55:16
770,2,211,12.48,2006-12-04 01:14:56
771,2,547,6.77,2005-04-08 01:23:12
772,2,400,13.57,2006-05-04 08:36:21
773,1,253,13.85,2005-05-17 13:36:50
774,1,952,5.17,2009-12-08 07:13:36
775,3,928,12.29,2007-08-29 01:55:13
776,1,887,10.39,2007-07-01 12:08:35
777,1,960,9.44,2005-02-07 10:27:46
778,3,414,6.97,2006-02-23 00:58:16
779,3,934,15.61,2009-11-09 08:24:24
780,2,28,18.45,2008-06-30 05:59:55
781,3,15,13.63,2006-10-30 01:22:32
782,1,88,16.68,2007-10-11 15:24:37
783,2,310,11.96,2008-08-05 10:55:58
784,1,562,12.64,2009-06-24 11:37:29
785,3,154,8.96,2008-06-19 16:02:29
786,2,100,14.19,2006-07-04 13:14:04
787,3,922,18.59,2006-06-10 17:09:40
788,2,987,14.83,2007-08-11 18:14:07
789,2,705,9.3,2008-08-09 03:02:29
790,2,568,17.55,2008-12-27 23:15:28
791,1,733,19.32,2008-07-18 10:29:06
792,1,804,14.93,2007-02-25 16:11:43
793,2,985,11.99,2009-09-26 20:00:47
794,2,640,17.02,2006-01-25 03:27:38
795,3,358,16.33,2005-03-05 20:20:06
796,2,882,15.04,2009-04-20 13:01:56
797,3,856,7.75,2005-03-09 18:58:45
798,3,970,17.32,2005-06-16 13:05:48
799,2,477,19.14,2007-12-09 01:25:46
800,2,855,9.67,2008-10-26 10:39:36
801,1,833,16.96,2006-02-01 21:53:03
802,1,487,6.47,2009-01-04 10:29:41
803,3,184,13.63,2008-02-24 13:22:10
804,3,475,14.12,2007-02-12 02:03:24
805,1,556,13.91,2005-03-25 19:38:23
806,2,215,13.82,2005-08-17 21:01:23
807,3,307,16.95,2007-04-07 07:47:53
808,3,595,14.38,2009-08-13 15:22:35
809,1,569,9.78,2006-11-13 12:36:04
810,2,5,8.28,2005-09-12 22:37:36
811,2,817,17.31,2007-11-26 20:03:22
812,1,962,10.1,2008-07-06 06:40:30
813,2,658,6.42,2007-06-02 19:24:35
814,1,337,10.2,2008-08-26 21:12:29
815,1,543,18.66,2008-01-25 04:21:20
816,2,730,15.2,2009-10-10 22:04:25
817,1,213,8.67,2007-04-11 18:11:36
818,1,842,15.38,2009-06-16 10:00:01
819,1,345,15.91,2006-04-24 01:18:24
820,3,681,15.26,2007-08-14 02:04:37
821,3,430,10.05,2009-04-28 00:38:00
822,2,951,16.73,2007-03-22 09:35:58
823,3,874,10.89,2006-02-25 16:08:26
824,1,624,12.31,2007-12-14 09:38:11
825,1,558,14.76,2005-03-07 20:15:55
826,2,46,15.39,2008-11-01 02:08:56
827,3,228,19.92,2007-07-21 01:34:57
828,2,146,6.14,2005-03-30 01:40:52
829,2,896,16.78,2009-06-01 22:22:17
830,3,224,14.71,2008-02-23 12:17:58
831,3,243,16.02,2009-06-22 12:19:05
832,1,966,13.69,2007-09-13 03:48:31
833,3,988,10.82,2006-06-14 15:32:19
834,3,592,12.41,2005-09-06 13:03:28
835,2,996,7.09,2007-11-16 18:44:23
836,2,12,14.77,2006-05-18 03:07:14
837,2,468,7.05,2007-10-30 20:14:13
838,1,26,6.84,2005-07-06 19:36:16
839,1,584,17.96,2008-07-21 11:16:56
840,3,486,19.15,2007-01-16 03:20:39
841,1,658,15.33,2007-10-14 04:48:40
842,1,157,6.73,2008-09-08 01:38:22
843,1,864,5.43,2007-11-04 02:45:11
844,3,348,15.47,2005-09-21 01:39:08
845,3,850,17.56,2009-01-12 22:01:58
846,3,302,11.5,2009-03-27 14:20:29
847,2,524,8.24,2008-12-31 19:38:46
848,2,445,5.79,2009-09-18 03:36:32
849,1,91,11.61,2008-08-10 06:07:52
850,3,202,17.94,2008-12-30 06:46:05
851,1,751,9.44,2008-01-13 04:08:51
852,1,156,7.7,2009-03-20 11:52:53
853,3,29,19.97,2008-05-18 22:49:47
854,3,16,17.3,2005-08-05 22:30:32
855,3,742,11.65,2007-04-04 04:59:10
856,1,203,9.74,2008-10-10 01:34:57
857,1,28,10.3,2007-10-29 14:59:31
858,2,422,12.73,2007-02-17 05:46:24
859,1,337,13.56,2009-09-05 07:59:26
860,2,76,14.8,2009-09-27 09:32:32
861,2,66,14.92,2006-01-19 06:08:23
862,2,823,6.56,2005-12-29 13:36:51
863,2,293,14.35,2005-07-01 01:32:06
864,3,868,8.78,2009-06-15 17:34:31
865,1,939,8.29,2005-04-24 14:27:51
866,1,478,19.57,2008-07-01 11:06:13
867,1,95,16.9,2008-08-15 23:33:50
868,3,504,8.74,2006-02-18 05:38:04
869,3,839,13.8,2007-06-21 09:53:48
870,3,397,17.81,2009-11-11 08:36:58
871,2,622,10.99,2005-04-17 03:59:54
872,1,362,17.08,2005-09-07 15:18:04
873,1,38,19.93,2008-03-09 12:09:57
874,1,990,15.77,2009-10-04 11:30:18
875,1,173,5.66,2007-02-03 04:56:15
876,1,500,12.84,2009-04-13 14:58:03
877,3,146,19.99,2006-02-28 09:46:03
878,1,512,6.27,2009-11-30 23:43:27
879,1,956,16.75,2005-03-22 13:39:25
880,1,810,10.34,2008-02-06 17:10:40
881,2,546,15.18,2006-11-19 15:49:32
882,2,611,10.01,2008-09-07 21:57:29
883,2,942,8.44,2009-05-08 18:39:14
884,3,119,19.24,2009-01-24 00:05:42
885,1,952,11.32,2005-01-14 21:51:28
886,3,217,6.3,2007-07-07 06:35:45
887,3,902,10.97,2007-08-31 16:54:59
888,3,479,18.38,2006-05-19 07:05:49
889,3,173,13.79,2005-11-04 02:55:33
890,1,978,17.23,2005-09-20 02:08:58
891,2,978,5.78,2006-02-15 14:14:01
892,1,773,11.06,2007-03-12 14:01:35
893,2,225,10.16,2006-04-21 19:23:11
894,1,326,19.14,2006-06-19 02:16:16
895,2,885,11.94,2006-02-06 21:45:50
896,1,804,5.29,2008-08-29 22:50:21
897,2,750,6.07,2006-08-11 19:52:43
898,1,294,14.16,2009-01-01 14:55:51
899,2,879,8.15,2007-10-29 13:51:33
900,2,400,5.8,2006-01-01 05:17:22
901,3,149,14.91,2009-09-29 02:00:46
902,1,316,9.7,2009-12-13 22:06:44
903,2,930,16.39,2006-06-21 09:36:53
904,1,472,17.32,2006-07-02 00:02:53
905,1,845,16.25,2008-12-15 21:33:07
906,2,564,13.3,2005-11-07 02:19:28
907,3,274,19.04,2005-03-04 00:18:27
908,3,898,18.93,2009-06-27 12:03:29
909,3,180,16.65,2006-03-18 08:30:18
910,2,40,5.29,2006-08-31 16:12:33
911,3,441,7.41,2005-08-24 18:43:56
912,2,521,13.41,2005-07-01 14:36:36
913,1,172,15.32,2007-03-16 22:02:17
914,3,185,10.89,2009-05-14 20:14:37
915,2,816,11.16,2009-10-22 02:00:55
916,3,566,18.93,2006-12-29 23:11:36
917,2,258,18.99,2009-02-15 14:29:44
918,1,283,7.76,2007-02-21 21:53:18
919,1,996,19.21,2009-06-06 15:14:34
920,2,226,13.69,2005-09-10 23:30:24
921,2,300,6.85,2008-08-18 17:49:01
922,3,685,5.5,2007-12-09 16:07:43
923,3,297,14.93,2006-04-28 03:25:03
924,1,484,7.49,2008-12-17 19:52:42
925,1,599,11.99,2009-04-01 15:58:55
926,1,191,13.26,2006-03-03 10:50:09
927,2,867,6.4,2008-11-10 14:25:01
928,1,28,13.45,2009-07-28 13:09:34
929,2,571,16.04,2005-11-27 13:19:05
930,3,294,7.97,2005-10-07 16:13:38
931,2,322,12.57,2008-08-19 01:43:12
932,1,931,5.71,2009-02-23 18:27:28
933,3,293,5.99,2009-07-04 03:36:30
934,3,871,17.54,2008-12-27 02:17:29
935,3,229,13.0,2009-06-20 12:11:19
936,1,933,16.48,2007-04-25 05:12:14
937,3,822,6.67,2006-06-30 20:43:53
938,1,148,15.77,2006-12-30 18:45:49
939,2,275,9.66,2005-04-20 00:25:47
940,1,511,8.15,2005-12-12 11:32:21
941,2,849,10.82,2007-06-05 14:02:19
942,3,537,6.79,2009-02-27 12:00:45
943,2,474,18.86,2008-12-13 15:32:42
944,2,786,8.75,2006-03-19 23:16:58
945,2,854,5.18,2009-06-23 15:44:39
946,3,971,14.43,2009-11-29 13:28:14
947,1,993,8.88,2005-08-27 14:24:17
948,3,973,7.38,2008-02-10 06:22:15
949,1,417,10.81,2008-04-29 22:31:19
950,2,263,7.68,2006-08-10 16:53:19
951,1,150,16.15,2005-12-31 19:11:54
952,3,91,9.91,2006-12-01 13:05:46
953,1,760,16.18,2005-03-18 07:39:54
954,1,320,13.32,2006-02-24 16:30:01
955,1,449,9.49,2008-06-29 14:37:26
956,2,71,8.37,2009-06-09 03:54:06
957,3,63,9.01,2005-09-06 02:58:32
958,3,494,14.27,2009-06-22 11:12:20
959,3,471,14.6,2005-09-07 11:41:54
960,1,277,6.96,2007-05-08 05:30:43
961,1,198,18.39,2009-07-06 11:15:42
962,3,724,8.98,2007-04-25 04:58:51
963,1,122,6.75,2005-12-28 17:34:23
964,3,357,13.37,2005-11-10 15:05:07
965,3,502,19.49,2007-11-16 20:10:57
966,2,523,14.48,2009-01-15 03:58:56
967,2,858,13.02,2007-10-22 22:41:08
968,1,428,19.77,2008-07-20 20:18:16
969,2,919,7.03,2008-07-25 16:44:59
970,3,462,5.28,2008-04-15 12:49:30
971,3,952,6.19,2005-08-16 10:02:34
972,3,242,17.01,2006-08-17 19:26:33
973,3,163,17.03,2007-04-11 06:18:06
974,3,12,11.41,2006-09-30 16:59:08
975,1,898,14.01,2007-09-16 10:32:25
976,2,549,5.91,2009-05-29 22:12:30
977,3,569,16.11,2007-09-12 12:05:37
978,2,750,7.04,2005-04-09 11:38:46
979,2,43,5.91,2005-04-26 18:14:49
980,1,427,14.42,2009-09-27 03:19:13
981,3,928,12.95,2007-02-10 21:34:12
982,1,644,18.57,2008-05-02 06:48:33
983,2,900,6.23,2005-04-09 11:07:52
984,3,161,15.1,2006-05-27 16:46:57
985,2,889,12.96,2007-10-10 20:08:50
986,1,788,15.48,2005-08-29 20:28:54
987,3,430,7.16,2006-08-06 14:27:39
988,2,315,11.74,2005-11-26 19:40:57
989,1,939,14.03,2007-10-13 06:15:42
990,3,296,11.16,2006-07-08 02:20:41
991,1,875,8.53,2008-12-18 21:33:46
992,2,597,11.37,2009-11-02 09:34:16
993,1,400,16.31,2005-07-28 06:39:50
994,3,697,5.99,2005-01-06 06:18:30
995,3,554,12.4,2008-08-20 11:42:49
996,1,119,17.82,2006-02-24 04:16:55
997,1,993,9.21,2006-08-04 08:50:21
998,2,890,18.17,2005-10-17 20:51:32
999,2,298,14.46,2009-09-11 22:38:31
1000,3,858,5.82,2006-07-18 05:14:14
1001,3,759,5.77,2006-01-15 21:25:13
1002,1,705,19.33,2006-04-08 14:32:01
1003,1,419,5.48,2005-09-29 13:03:51
1004,1,493,14.36,2009-06-09 20:50:11
1005,1,111,10.59,2006-10-12 05:56:23
1006,3,192,10.94,2006-04-02 23:55:49
1007,3,65,17.87,2005-04-20 04:30:15
1008,3,304,16.47,2008-12-20 11:06:14
1009,3,389,15.08,2007-01-21 12:06:09
1010,3,887,8.7,2006-01-29 21:29:53
1011,1,718,8.26,2007-08-21 03:29:25
1012,3,557,5.76,2007-02-15 09:59:24
1013,2,980,19.9,2008-11-08 02:19:14
1014,1,66,5.8,2009-08-17 17:13:05
1015,2,582,11.97,2005-08-13 05:21:58
1016,2,168,18.0,2007-08-28 13:30:33
1017,3,356,12.34,2007-04-17 00:36:07
1018,3,122,5.64,2006-05-22 01:04:51
1019,1,900,10.96,2007-04-28 16:04:55
1020,1,440,19.47,2009-02-14 21:14:18
1021,1,913,10.48,2009-02-11 17:21:36
1022,1,967,15.52,2006-06-06 19:50:30
1023,3,107,6.46,2008-04-06 08:38:06
1024,2,892,11.65,2005-02-20 12:14:02
1025,3,234,9.85,2009-03-12 11:04:09
1026,2,203,7.34,2005-04-26 08:27:08
1027,1,216,9.45,2007-06-23 12:05:10
1028,2,268,19.32,2006-03-28 07:37:37
1029,3,476,17.27,2008-12-08 21:55:47
1030,3,393,17.36,2009-06-25 21:40:30
1031,1,176,12.28,2005-09-08 04:40:08
1032,1,94,7.49,2008-07-25 01:42:52
1033,2,769,12.71,2006-12-17 05:03:54
1034,3,557,7.47,2005-01-17 16:11:25
1035,1,256,7.93,2005-10-26 09:35:58
1036,1,429,11.14,2006-05-06 02:05:59
1037,2,433,13.1,2009-12-15 11:35:39
1038,2,733,12.27,2007-05-28 12:34:12
1039,3,167,16.26,2007-04-20 00:39:03
1040,2,562,10.97,2005-06-07 04:41:07
1041,1,720,13.14,2005-05-07 10:49:55
1042,2,926,13.45,2005-01-30 07:28:22
1043,2,946,8.4,2005-01-29 02:08:25
1044,3,569,7.94,2006-01-07 22:19:16
1045,3,543,14.41,2006-02-21 01:38:47
1046,1,589,15.99,2006-01-24 09:06:37
1047,2,516,14.16,2005-03-22 06:15:48
1048,1,337,17.1,2009-10-16 06:21:39
1049,3,50,12.4,2005-05-31 16:26:26
1050,2,199,17.53,2007-05-12 01:51:25
1051,3,63,12.45,2007-10-24 16:12:36
1052,2,459,13.67,2007-11-14 12:32:53
1053,2,389,19.14,2007-01-30 21:52:49
1054,2,187,8.39,2007-12-01 00:31:13
1055,1,139,17.26,2009-12-14 20:21:05
1056,3,750,7.1,2006-03-05 14:19:07
1057,2,831,14.17,2009-09-13 20:09:00
1058,2,115,6.87,2007-10-17 06:23:56
1059,1,430,9.53,2007-02-18 19:43:53
1060,2,804,16.77,2008-04-23 21:02:11
1061,3,848,6.87,2006-04-27 12:39:05
1062,3,803,16.24,2005-12-31 13:29:31
1063,2,92,11.39,2007-05-18 08:30:10
1064,3,812,14.62,2005-08-17 05:21:52
1065,3,918,14.64,2006-07-20 04:42:44
1066,1,349,10.42,2009-07-12 11:24:51
1067,2,166,12.69,2006-07-26 02:31:47
1068,2,50,9.34,2008-08-15 11:46:26
1069,3,308,5.36,2005-02-18 08:23:17
1070,1,923,6.39,2006-07-30 13:53:43
1071,2,20,12.2,2005-11-19 11:36:39
1072,3,11,8.31,2006-03-02 20:39:20
1073,1,47,17.26,2009-02-12 12:53:36
1074,3,945,19.98,2006-10-30 15:03:19
1075,3,259,18.32,2009-09-03 06:48:23
1076,3,859,16.73,2005-02-22 18:07:16
1077,3,215,16.08,2007-08-04 23:43:23
1078,1,937,11.49,2006-04-28 17:10:48
1079,3,123,15.72,2007-11-18 00:02:13
1080,3,311,9.6,2009-07-05 03:50:47
1081,3,517,8.96,2009-04-23 00:57:06
1082,2,993,7.59,2009-06-04 03:33:40
1083,3,622,17.81,2007-08-03 20:51:07
1084,3,743,19.57,2006-12-19 21:40:11
1085,3,979,19.43,2006-04-03 23:12:44
1086,1,673,16.22,2008-07-20 16:26:09
1087,1,95,5.15,2007-03-28 04:37:48
1088,3,275,19.88,2007-07-19 05:34:44
1089,3,894,14.92,2005-12-09 16:03:27
1090,2,115,5.69,2005-07-20 05:04:53
1091,3,57,19.76,2005-02-25 19:29:29
1092,3,377,14.5,2008-05-14 06:07:04
1093,2,62,12.61,2005-12-09 02:36:30
1094,1,522,7.41,2009-07-14 10:36:28
1095,2,471,9.63,2005-02-20 08:13:17
1096,2,832,8.9,2009-11-28 01:48:37
1097,1,734,16.95,2005-05-25 23:34:25
1098,3,207,11.83,2005-01-09 19:59:21
1099,2,371,11.11,2007-08-04 12:03:40
1100,2,193,6.91,2005-12-16 02:48:34
1101,1,804,16.36,2005-12-31 12:18:31
1102,1,36,19.72,2008-08-16 03:49:25
1103,2,807,7.12,2009-11-17 06:59:26
1104,1,419,6.51,2007-01-01 16:21:37
1105,3,411,14.01,2008-08-30 15:28:29
1106,1,416,7.87,2007-05-08 08:00:23
1107,3,165,17.07,2005-04-24 20:37:18
1108,1,168,19.87,2007-12-10 16:43:35
1109,3,994,19.08,2006-06-20 05:52:48
1110,2,614,16.07,2005-10-14 17:55:36
1111,3,534,17.37,2009-07-15 05:59:07
1112,2,542,14.41,2009-01-15 20:14:43
1113,2,431,9.63,2006-09-30 09:26:26
1114,1,266,15.01,2005-01-16 05:45:34
1115,2,583,17.76,2007-08-16 04:22:35
1116,2,960,16.5,2007-05-13 13:35:13
1117,2,844,12.7,2009-01-27 05:34:53
1118,3,939,11.56,2007-01-24 17:47:59
1119,3,749,10.71,2009-10-14 23:39:41
1120,1,463,13.99,2006-05-06 04:33:52
1121,1,835,9.72,2008-11-19 18:18:54
1122,1,723,17.07,2009-04-09 13:12:34
1123,1,903,15.27,2007-09-30 11:31:19
1124,1,253,14.44,2008-06-07 10:08:43
1125,2,336,5.26,2008-09-29 12:08:08
1126,2,991,14.43,2005-01-04 05:06:08
1127,2,108,19.37,2005-05-02 04:40:03
1128,1,540,9.46,2008-09-18 02:18:07
1129,1,999,8.73,2005-07-06 10:17:45
1130,2,503,10.21,2006-02-02 11:35:32
1131,2,326,19.94,2006-12-14 23:42:56
1132,2,597,5.92,2008-09-20 17:30:36
1133,3,533,6.14,2009-03-10 07:36:35
1134,1,286,5.39,2007-08-19 12:12:21
1135,2,359,8.82,2009-08-03 23:05:42
1136,1,839,16.69,2008-08-25 23:54:31
1137,3,177,15.79,2005-11-25 18:33:46
1138,2,276,18.15,2009-09-23 15:08:22
1139,3,801,9.29,2006-01-08 02:28:12
1140,3,702,18.68,2006-11-07 17:00:09
1141,1,36,13.17,2009-05-20 05:29:43
1142,2,464,17.1,2008-07-27 16:15:54
1143,2,467,15.44,2006-01-08 01:14:42
1144,2,282,11.98,2005-09-08 01:38:56
1145,1,793,7.68,2005-09-27 14:28:28
1146,1,85,19.41,2005-12-15 15:45:41
1147,2,298,14.9,2005-09-10 23:15:43
1148,1,641,12.1,2005-04-23 18:38:19
1149,3,133,6.35,2005-03-09 19:49:39
1150,2,940,13.98,2008-04-03 06:18:17
1151,2,785,11.59,2006-05-29 10:31:50
1152,3,24,7.77,2006-08-25 11:02:12
1153,2,623,18.82,2005-01-10 18:13:04
1154,2,354,16.7,2007-03-08 08:37:54
1155,2,999,11.11,2009-10-24 10:45:09
1156,1,214,11.94,2008-08-02 16:56:56
1157,3,839,14.34,2005-06-21 09:19:11
1158,2,472,13.46,2008-05-09 20:40:00
1159,3,43,14.37,2007-06-14 09:06:12
1160,1,61,6.09,2009-05-09 23:00:51
1161,3,3,12.79,2008-03-14 16:12:34
1162,2,205,9.16,2007-07-30 15:03:36
1163,2,17,5.02,2006-04-27 09:28:15
1164,3,271,8.84,2007-08-17 16:56:09
1165,3,281,16.19,2005-11-06 23:36:21
1166,3,817,19.88,2007-12-12 17:49:46
1167,3,487,6.46,2005-08-17 10:09:04
1168,1,494,6.74,2005-01-17 04:30:00
1169,2,930,16.09,2007-09-16 17:31:46
1170,3,949,15.31,2005-07-09 18:07:07
1171,1,406,15.16,2006-07-10 19:01:53
1172,3,812,8.08,2007-10-17 08:44:56
1173,3,854,14.87,2008-05-11 20:36:22
1174,1,387,5.93,2008-01-02 20:32:26
1175,2,103,14.23,2006-12-14 21:38:30
1176,2,857,7.99,2006-04-04 23:28:25
1177,1,569,10.93,2006-03-05 02:06:30
1178,1,511,6.74,2006-11-07 01:55:47
1179,2,272,16.3,2007-06-01 23:53:41
1180,2,461,9.02,2006-04-21 03:36:20
1181,3,632,18.7,2007-05-26 15:04:37
1182,1,242,7.11,2007-01-10 03:19:19
1183,1,302,8.73,2006-09-16 07:11:07
1184,2,337,19.55,2009-02-22 22:53:54
1185,3,552,14.0,2005-06-09 11:57:24
1186,2,596,12.98,2008-11-25 19:34:51
1187,1,356,14.63,2006-05-23 16:41:28
1188,2,805,6.72,2009-03-04 20:47:53
1189,3,967,15.42,2008-03-12 07:59:31
1190,2,718,14.49,2005-01-03 03:09:32
1191,1,834,11.78,2008-11-12 07:37:34
1192,2,479,16.7,2007-04-30 14:15:44
1193,2,506,5.05,2007-08-24 08:07:13
1194,1,303,5.55,2005-02-11 13:31:09
1195,3,919,19.83,2005-04-09 14:40:46
1196,1,377,11.7,2006-01-18 12:21:15
1197,3,661,16.9,2008-01-25 12:19:00
1198,3,522,16.96,2009-05-23 13:23:24
1199,1,329,9.11,2008-09-18 20:08:56
1200,3,994,18.43,2005-08-02 05:15:23
1201,1,872,8.67,2006-05-12 09:11:06
1202,3,617,5.77,2009-01-29 23:13:14
1203,3,450,18.35,2009-09-17 23:16:29
1204,2,238,6.46,2009-05-07 21:38:10
1205,3,440,10.56,2005-01-08 17:01:24
